"","CO2.emissions","Air.Pollution","Protected.Land","Education","Women.Parliament","Child.Mortality","Water","GINI","Youth.Unemployment","Hunger","Violence","Internet","Protected.Sea","Sanitation","Poverty","Alternative.Energy","oneoverco2","oneoverpl","oneoverps"
"5383",6.8469487,0.6706012306,0.8237170938,0,0.656,3.77,0.247,24.0266666666667,NA,NA,NA,1,0.97701031965,0.289,0.293333333333333,0.98423642842,0.146029131322202,1.21253701119781,1.02248409848873
"5384",5.979301257,0.6300753708,0.97063326968,0.092723,0.694714285714286,3.64,0.236,24.7433333333333,0.2060000038,NA,NA,0.999876559533333,0.98369161661,0.286,0.346666666666667,0.97556138085,0.167215656373413,1.02919489400496,1.01554637323176
"5385",5.407607363,0.5924126476,0.95637832307,0.1589773,0.733428571428571,3.52,0.226,25.46,0.2329999924,0.15,NA,0.999753119066667,0.6674079043,0.284,0.4,0.97849449358,0.184890477878085,1.0445191581039,1.49609242135948
"5386",5.302368771,0.6671499818,0.95491046044,0.2063813,0.772142857142857,3.41,0.217,26.83,0.2289999962,0.17,NA,0.9996296786,0.6674079043,0.284,2.685,0.97592598102,0.188559393694857,1.04612308514723,1.49609242135948
"5387",5.077610498,0.6829681354,0.95387962988,0.2370987,0.810857142857143,3.32,0.209,28.2,0.225,0.16,NA,0.9973699838,0.6674079043,0.283,4.97,0.97392082489,0.196904251742442,1.04725241664823,1.49609242135948
"5388",5.603084737,0.641483807,0.95338605631,0.247849,0.849571428571429,3.23,0.201,28.51,0.2079999924,0.14,3.342011099,0.9925047244,0.6674079043,0.283,4.15,0.96918798355,0.178441270417928,1.04779401730402,1.49609242135948
"5389",5.601094681,0.6877927871,0.9533849552,0.2354028,0.888285714285714,3.14,0.192,28.82,0.2070000076,0.13,3.199307319,0.9778377351,0.6674079043,0.283,3.33,0.96403593988,0.178504658871902,1.04779522618359,1.49609242135948
"5390",5.074362935,0.5449261164,0.9533849552,0.2198366,0.927,3.04,0.184,29.13,0.175,0.13,3.084736235,0.9554555324,0.6674079043,0.283,2.51,0.93509583581,0.19703024449817,1.04779522618359,1.49609242135948
"5391",4.542174901,0.4999690001,0.95338173292,0.2052403,0.927,2.92,0.175,29.44,0.17,0.12,2.507536578,0.7762350527,0.6674079043,0.282,1.69,0.92674129675,0.220110390154667,1.04779876385566,1.49609242135948
"5392",3.988948711,0.4727071456,0.95329030635,0.1893142,0.927,2.81,0.167,29.845,0.1729999924,0.11,2.540088293,0.7302419783,0.6674079043,0.282,2.71,0.91906141368,0.250629788108071,1.04789914908057,1.49609242135948
"5393",4.009474191,0.4540778375,0.8252179879,0.1920431,0.91,2.7,0.158,30.25,0.1779999924,0.09,2.5,0.6386282709,0.8885074378,0.282,3.73,0.92548553709,0.249347072783593,1.21033433627087,1.12421769341612
"5394",4.322797745,0.4542118514,0.95280005957,0.1956534,0.893,2.59,0.15,30.57,0.175,0.07,2.7,0.5461330971,0.6674079043,0.281,2.67,0.92644807788,0.231278163081608,1.04843776215618,1.49609242135948
"5395",4.241675478,0.4341979561,0.95276972386,0.1911717,0.893,2.49,0.141,31.46,0.2210000038,0.05,2.5,0.342,0.6674079043,0.281,2.86,0.92569225371,0.235700327584659,1.04847110888874,1.49609242135948
"5396",4.446939432,0.4330139463,0.95196921641,0.1967335,0.893,2.37,0.132,31.06,0.195,0.04,2.5,0.11,0.6674079043,0.28,1.88,0.93834776744,0.224823205281452,1.0493518392621,1.49609242135948
"5397",4.447221364,0.4434070991,0.95194382427,0.2005157,0.886,2.24,0.123,31.66,0.2239999962,0.04,2.3,0,0.6674079043,0.279,1.43,0.92556302914,0.224808955798181,1.04937980028996,1.49609242135948
"5398",4.487669353,0.4194523929,0.92874414657,0.1898308,0.888,2.08,0.123,31.57,0.2029999924,0.03,2.1,0,0.6674079043,0.279,1.15,0.91721070752,0.222783172775168,1.0755647171205,1.49609242135948
"5399",4.840827017,0.4121556067,0.92874414657,0.1731962,0.888,1.92,0.123,32.11,0.2139999962,0.03,2,0,0.6674079043,0.279,1.03,0.92327273209,0.206533607352953,1.0755647171205,1.49609242135948
"5400",4.834551119,0.4251485293,0.92874414657,0.1460797,0.906,1.76,0.123,32.1,0.2020000076,0.03,1.9,0,0.6674079043,0.279,0.79,0.91443136412,0.206801660325907,1.0755647171205,1.49609242135948
"5401",4.608328272,0.4194043291,0.92874414657,0.0966238,0.886,1.61,0.123,31.15,0.1870000076,0.03,2.1,0,0.6674079043,0.279,0.5,0.8881784071,0.216951351908398,1.0755647171205,1.49609242135948
"5402",3.942916473,0.3995581062,0.92874414657,0.0754648,0.886,1.49,NA,30,0.2079999924,0.03,1.8,0,0.6674079043,NA,0.41,0.8732005589,0.253555065591776,1.0755647171205,1.49609242135948
"5403",3.889250739,0.3664065788,0.8142720152,0.0509050999999999,0.886,1.39,NA,24.24,0.2220000076,0.03,1.8,0,0.8837140921,NA,0.46,0.8633110047,0.257052839801543,1.22658447899096,1.13030866008515
"5404",NA,0.3480776834,0.8135779565,0.0401442,0.888,1.32,NA,27.42,0.2389999962,0.03,1.5,0,0.8837140921,NA,0.4,0.8752102166,NA,1.22762958661035,1.13030866008515
"5405",NA,NA,0.8128838978,0.0498869999999999,0.867,1.25,NA,27.33,0.2279999924,0.03,1.7,0,0.8837140921,NA,0,NA,NA,1.22867647671012,1.13030866008515
"5406",NA,NA,NA,NA,0.867,1.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5407",NA,NA,NA,NA,NA,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5408",NA,NA,NA,0.0203017,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5409",NA,NA,NA,0.0179879199999999,NA,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5410",NA,NA,NA,0.01567414,NA,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5411",NA,NA,NA,0.01336036,NA,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5412",NA,NA,NA,0.01104658,NA,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5413",NA,NA,NA,0.00873279999999999,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5414",NA,NA,NA,0.00811300000000004,NA,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5415",NA,NA,NA,0.0114919999999999,NA,2.72,NA,23.8,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA
"5416",NA,NA,NA,0.0257769999999999,NA,2.64,NA,28.716,NA,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA
"5417",NA,0.6679647807,0.9498416004,0.0354868,0.844,2.6,0.0679999999999999,33.632,NA,NA,NA,1,NA,0.262,0.906,0.94814304918,NA,1.05169988311336,NA
"5418",NA,0.5340181588,0.94837545054,0.0497164999999999,0.851714285714286,2.59,0.0670000000000001,38.548,0.2360000038,NA,NA,0.9999663734,0.97805745414,0.264,1.104,0.94702762144,NA,1.05332405575814,1.02139051775914
"5419",14.39057475,0.5229265049,0.94654557861,0.0677451999999999,0.859428571428571,2.61,0.0649999999999999,43.464,0.1289999962,NA,NA,0.9999327468,0.97805603042,0.265,1.302,0.94172967112,0.0694850992592037,1.05535820394724,1.02139200304094
"5420",13.22339656,0.4905135945,0.94007980396,0.0884559,0.867142857142857,2.63,0.0629999999999999,48.38,0.1369999981,NA,NA,0.9986552762,0.95831780447,0.267,1.5,0.93829316529,0.0756178170748987,1.06260913877024,1.04240742258763
"5421",11.612521,0.4688192358,0.93425297561,0.0999284,0.874857142857143,2.64,0.0609999999999999,47.6233333333333,0.1629999924,NA,NA,0.9946182507,0.91877977548,0.269,1.93666666666667,0.93769263297,0.0861065304828742,1.06922942356614,1.08721677368709
"5422",11.22259283,0.4133872617,0.92218557218,0.0946961000000001,0.882571428571429,2.63,0.0590000000000001,46.8666666666667,0.1870000076,0.34,NA,0.9851848958,0.91150673497,0.271,2.37333333333333,0.93503438321,0.0890980290488674,1.08320583654553,1.09588232248267
"5423",11.01447953,0.3950195758,0.91355371173,0.0897992999999999,0.890285714285714,2.6,0.0570000000000001,46.11,0.1929999924,0.38,NA,0.973024707,0.89404051,0.272,2.81,0.93337677143,0.0907813406830415,1.09342949153677,1.11726786533941
"5424",10.54141773,0.3860590386,0.91235472349,0.0901097,0.898,2.56,0.055,43.2333333333333,0.2339999962,0.39,NA,0.9527036237,0.892577886,0.274,2.63333333333333,0.93005754598,0.0948549019409801,1.09486486934553,1.11909662903184
"5425",10.3388392,0.3658088317,0.91082160583,0.0811052999999999,0.898,2.5,0.0529999999999999,40.3566666666667,0.2710000038,0.39,NA,0.9187255549,0.8925770335,0.276,2.45666666666667,0.92951649945,0.0967133028529109,1.09670575209691,1.11909769668448
"5426",10.4529897,0.3569494208,0.91050195353,0.0769226999999999,0.9105,2.42,0.0509999999999999,37.48,0.24,0.37,NA,0.8981015386,0.8925770335,0.277,2.28,0.92455350186,0.0956572589697501,1.09709035304562,1.11909769668448
"5427",10.62854867,0.3569672861,0.8921296035,0.0784226499999999,0.923,2.32,0.049,38.54,0.2070000076,0.33,NA,0.8022769891,0.8925770335,0.279,1.585,0.92155321372,0.0940773715842067,1.11965832963234,1.11909769668448
"5428",10.67304152,0.3595537596,0.91016784788,0.0799225999999998,0.924,2.2,0.047,39.6,0.18,0.28,NA,0.7055632213,0.8925770335,0.281,0.89,0.91839772289,0.0936852267368733,1.09749263247895,1.11909769668448
"5429",10.7123696,0.3504046722,0.90933075846,0.0814225499999999,0.924,2.07,0.045,35.7,0.155,0.24,NA,0.5871728182,0.8918857968,0.283,0.32,0.91757459663,0.0933413143890789,1.09850182552515,1.11996405764756
"5430",11.09421892,0.3479311904,0.90931386389,0.0829225,0.924,1.94,0.044,37.26,0.1760000038,0.2,NA,0.1701139384,0.8918857968,0.285,0.33,0.91752785437,0.0901289111292272,1.0985222126869,1.11996405764756
"5431",11.1455259,0.3526060656,0.90931381023,0.0826881875,0.902,1.8,0.042,37.14,0.1720000076,0.17,NA,0,0.8918857968,0.287,0.1,0.9172939558,0.0897140516221292,1.09852227744116,1.11996405764756
"5432",11.28952326,0.3473055503,0.90931379499,0.0824538749999999,0.902,1.67,0.04,37.51,0.155,0.14,NA,0,0.8918857965,0.288,0.16,0.91643854161,0.0885698542903493,1.09852229583205,1.11996405802385
"5433",11.71766587,0.3409334828,0.90931376477,0.0822195625,0.902,1.55,0.0379999999999999,42.13,0.1639999962,0.12,NA,0,0.8918857965,0.29,0.06,0.91587187659,0.0853339459536958,1.09852233230007,1.11996405802385
"5434",11.73414998,0.3333205265,0.90931376477,0.0819852499999999,0.86,1.45,0.0359999999999999,43.71,0.1439999962,0.11,NA,0,0.8918857965,0.292,0.02,0.91420793576,0.0852140792153728,1.09852233230007,1.11996405802385
"5435",12.0856745,0.3140732603,0.90931376477,0.0817509375000001,0.86,1.35,0.034,42.27,0.1410000038,0.11,11.6,0,0.8918857965,0.293,0,0.91663041896,0.0827357434007179,1.09852233230007,1.11996405802385
"5436",11.09418762,0.3042424595,0.90931376477,0.081516625,0.86,1.26,0.032,39.69,0.185,0.12,11.1,0,0.8918857965,0.294,0.03,0.90982252637,0.0901291653867499,1.09852233230007,1.11996405802385
"5437",12.22579516,0.2827315385,0.887251099,0.0812823125,0.86,1.18,0.03,NA,0.17,0.13,10.1,0,NA,0.296,NA,0.91526587738,0.0817875810393474,1.12580778242302,NA
"5438",NA,0.2698872259,0.88699560535,0.081048,0.864,1.12,0.03,NA,0.1530000019,0.13,9.6,0,NA,0.296,NA,0.91771086633,NA,1.12613169927328,NA
"5439",NA,NA,0.8867401117,0.047004,0.864,1.06,0.03,NA,0.1489999962,0.12,9.2,0,NA,0.295,NA,NA,NA,1.12645580257157,NA
"5440",NA,NA,NA,NA,0.864,1.01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5441",0.096297531,NA,NA,0.9047189,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2777530911858,NA,NA
"5442",0.113178309,NA,NA,0.8739545,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75823095260589,NA,NA
"5443",0.110972762,NA,NA,0.8663948,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93074335345948,NA,NA
"5444",0.122947139,NA,NA,0.853448,NA,17.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06795548544287,NA,NA
"5445",0.108003617,NA,NA,0.8490377,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17400750105384,NA,NA
"5446",0.100785367,NA,NA,0.8373067,NA,15.84,NA,28.9,NA,NA,NA,NA,NA,NA,63.33,NA,9.82459492433721,NA,NA
"5447",0.093306504,NA,NA,0.8378276,NA,15.39,NA,30.4073333333333,NA,NA,NA,NA,NA,NA,64.0786666666667,NA,10.603722517378,NA,NA
"5448",0.091391089,NA,NA,0.8384472,NA,15.06,NA,31.9146666666667,NA,NA,NA,NA,NA,NA,64.8273333333333,NA,10.8235546395605,NA,NA
"5449",0.098886072,NA,NA,0.8406242,NA,14.89,NA,33.422,NA,NA,NA,NA,NA,NA,65.576,NA,10.0114057943934,NA,NA
"5450",0.095434009,NA,NA,0.8337286,NA,14.92,NA,34.9293333333333,NA,NA,NA,NA,NA,NA,66.3246666666667,NA,10.3697856219998,NA,NA
"5451",0.094537871,0.3306283836,0.90112908395,0.8377428,0.829,15.18,0.397,36.4366666666667,NA,NA,NA,1,NA,0.698,67.0733333333333,NA,10.4670534263842,1.10848881583716,NA
"5452",0.090443704,0.3489383605,0.90113084738,0.8374776,0.829,15.68,0.393,37.944,0.00699999988,NA,NA,0.999985277133333,NA,0.682,67.822,NA,10.9356900066078,1.10848664903127,NA
"5453",0.097486364,0.3556109569,0.90113084738,0.8426899,0.829,16.35,0.387,39.4513333333333,0.00699999988,3.93,NA,0.999970554266667,NA,0.665,68.5706666666667,NA,10.1536899057417,1.10848664903127,NA
"5454",0.105785798,0.3925255266,0.90113084738,0.852095614285714,0.829,17.9,0.381,40.9586666666667,0.00699999988,3.66,NA,0.9999558314,NA,0.647,69.3193333333333,NA,9.36454115368413,1.10848664903127,NA
"5455",0.108183101,0.4406035098,0.90113084738,0.861501328571429,0.829,28.75,0.375,42.466,0.00800000012,3.8,NA,0.999941108533333,NA,0.63,70.068,NA,9.15892652655103,1.10848664903127,NA
"5456",0.108122619,0.4650991936,0.90113084738,0.870907042857143,0.829,25.32,0.369,43.9733333333333,0.00699999988,4.08,NA,0.999926385666667,NA,0.613,70.8166666666667,NA,9.16400292775231,1.10848664903127,NA
"5457",0.106369175,0.4761386014,0.90113084738,0.880312757142857,0.829,19.07,0.363,45.4806666666667,0.00699999988,4.51,NA,0.9999116628,NA,0.595,71.5653333333333,NA,9.31366008912707,1.10848664903127,NA
"5458",0.100875216,0.3861675841,0.90113084738,0.889718471428571,0.829,21.57,0.357,46.988,0.00699999988,4.95,NA,0.9998374209,NA,0.578,72.314,NA,9.81593010806475,1.10848664903127,NA
"5459",0.089505664,0.4152398881,0.90113084738,0.899124185714286,0.829,23.09,0.351,48.4953333333333,0.00699999988,5.18,NA,0.9988236427,NA,0.561,73.0626666666667,NA,11.0490322462028,1.10848664903127,NA
"5460",0.085452657,0.3812734544,0.90113084738,0.9085299,0.829,19.89,0.345,50.0026666666667,0.00699999988,5.27,NA,0.9932823518,NA,0.545,73.8113333333333,NA,11.5670244813875,1.10848664903127,NA
"5461",0.081677412,0.3890451307,0.90112908395,0.8947736,0.743,18.19,0.338,51.51,0.00699999988,4.82,NA,0.993716854,0.7029049159,0.528,74.56,NA,12.0952020123707,1.10848881583716,1.42064642171367
"5462",0.078698147,0.4016862444,0.90113084738,0.8921373,0.743,16.75,0.332,51.7733333333333,0.00699999988,4.24,NA,0.975932759,0.70140477186,0.512,74.15,NA,12.5473431647037,1.10848664903127,1.42368053302365
"5463",0.076705895,0.3796703689,0.90013508841,0.8832996,0.743,15.12,0.326,52.0366666666667,0.00699999988,3.44,NA,0.9707215281,0.69990462782,0.496,73.74,NA,12.8690365126095,1.10971153255661,1.42672763213202
"5464",0.074736962,0.3670518251,0.90013508841,0.8691221,0.512,13.52,0.322,52.3,0.00699999988,3.19,NA,0.9643081533,0.69840448378,0.482,73.33,NA,13.2035927187045,1.10971153255661,1.42978780261088
"5465",0.074494031,0.3803962851,0.90013508841,0.8513523,0.512,12.01,0.319,52.5633333333333,0.00699999988,3.2,NA,0.9569145757,0.69690433974,0.468,72.92,NA,13.2460803424313,1.10971153255661,1.43286112875089
"5466",0.055999831,0.3752054535,0.90013508841,0.8328255,0.512,10.64,0.315,52.8266666666667,0.00699999988,3.33,NA,0.9443958835,0.6954041957,0.455,72.51,NA,17.543911665282,1.10971153255661,1.435947695569
"5467",0.054658001,0.3794598872,0.90013508841,0.8111069,0.512,9.46,0.312,53.09,0.00699999988,3.3,NA,0.86642858285,0.69390405166,0.441,72.1,NA,17.9668687705834,1.10971153255661,1.4390475888163
"5468",0.056141818,0.3425802122,0.90013508841,0.7850672,0.512,8.43,0.309,52.636,0.00699999988,3.14,NA,0.7884612822,0.69240390762,0.428,70.284,NA,17.5003182432873,1.10971153255661,1.44216089498593
"5469",0.053087946,0.3622727577,0.90013508841,0.7693514,0.437,7.58,0.306,52.182,0.00699999988,3.04,NA,0.55,0.69090376358,0.415,68.468,NA,18.4884077498524,1.10971153255661,1.44528770132116
"5470",0.054675893,0.3398911615,0.90013508841,0.7342584,0.437,6.91,0.302,51.728,0.00699999988,2.73,NA,0.23,0.68940361954,0.401,66.652,NA,17.9610949392406,1.10971153255661,1.44842809582354
"5471",0.054818556,0.3126566811,0.8945154063,0.6985655,0.437,6.36,0.299,51.274,0.00699999988,2.4,NA,0.2,0.6879034755,0.388,64.836,NA,17.9151893502942,1.11667537260101,1.45158216726111
"5472",NA,0.2970266301,0.8945154063,0.6846123,0.437,5.87,0.296,50.82,0.00699999988,2.1,NA,0.3,0.6879034755,0.375,63.02,NA,NA,1.11667537260101,1.45158216726111
"5473",NA,NA,0.8945154063,0.6816789,0.437,5.49,0.293,NA,0.00699999988,1.95,23.1,0.1976145723,0.6879034755,0.362,NA,NA,NA,1.11667537260101,1.45158216726111
"5474",NA,NA,NA,NA,0.362,5.2,NA,NA,NA,2.01,NA,0.13,NA,NA,NA,NA,NA,NA,NA
"5475",0.636492793,NA,NA,0.2399265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56864518466799,NA,NA
"5476",0.656349282,NA,NA,0.2327738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52126126457076,NA,NA
"5477",0.722212692,NA,NA,0.1722038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38271909641763,NA,NA
"5478",0.717734858,NA,NA,0.17537365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39133365923376,NA,NA
"5479",0.713688387,NA,NA,0.1785435,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39921120615606,NA,NA
"5480",0.71034806,NA,NA,0.18171335,NA,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40578158039821,NA,NA
"5481",0.707866568,NA,NA,0.1848832,NA,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41070272621462,NA,NA
"5482",0.706006931,NA,NA,0.1911781125,NA,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41441329094976,NA,NA
"5483",0.704213748,NA,NA,0.197473025,NA,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41800979183406,NA,NA
"5484",0.746976871,NA,NA,0.2037679375,NA,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33693973539992,NA,NA
"5485",0.765529733,NA,0.97604621157,0.21006285,1,3.1,0.111,NA,NA,NA,NA,1,NA,0.073,NA,NA,1.30458083613568,1.02349304276316,NA
"5486",0.759893462,NA,0.97604939719,0.2163577625,0.994142857142857,3,0.106,NA,NA,NA,NA,0.997506116242857,0.99478439154,0.073,NA,NA,1.31424443754782,1.02348970571601,1.00423345504892
"5487",0.775179986,NA,0.97604939719,0.222652675,0.988285714285714,2.89,0.102,NA,NA,0.69,NA,0.995012232485714,0.99478439154,0.0740000000000001,NA,NA,1.2883609704412,1.02348970571601,1.00423345504892
"5488",0.767586091,NA,0.97604939719,0.2289475875,0.982428571428571,2.79,0.098,NA,NA,0.89,NA,0.992518348728571,0.99478439154,0.0740000000000001,NA,NA,1.30109042007111,1.02348970571601,1.00423345504892
"5489",0.716949273,NA,0.975815941,0.2352425,0.976571428571429,2.69,0.093,NA,NA,1,NA,0.990024464971429,0.9947770822,0.075,NA,NA,1.39285606603017,1.02373431680104,1.00424082646155
"5490",0.77582012,NA,0.975815941,0.2412428,0.970714285714286,2.59,0.0890000000000001,NA,NA,0.97,NA,0.987530581214286,0.9947770822,0.075,NA,NA,1.28729930424562,1.02373431680104,1.00424082646155
"5491",0.770755973,NA,0.975815941,0.2559703,0.964857142857143,2.5,0.0840000000000001,NA,NA,0.83,NA,0.985036697457143,0.9947770822,0.076,NA,NA,1.29574636929956,1.02373431680104,1.00424082646155
"5492",0.766660278,NA,0.975815941,0.2200854,0.959,2.41,0.08,NA,NA,0.74,NA,0.9825428137,0.9947770822,0.076,NA,NA,1.30265956004044,1.02373431680104,1.00424082646155
"5493",0.763167783,NA,0.97488761998,0.2209513,0.959,2.33,0.076,NA,NA,0.67,NA,0.9769640985,0.99454921065,0.0770000000000001,NA,NA,1.30861313738478,1.02470815237977,1.00447068743804
"5494",0.801954442,NA,0.97488761998,0.2101976,0.918,2.25,0.071,NA,NA,0.55,NA,0.9714691667,0.99454921065,0.0770000000000001,NA,NA,1.24540066994237,1.02470815237977,1.00447068743804
"5495",0.798023068,NA,0.94250217268,0.215281,0.918,2.18,0.0670000000000001,NA,NA,0.44,NA,0.9433607467,0.99454921065,0.078,NA,NA,1.25152832258405,1.05988097214394,1.00447068743804
"5496",0.81457791,NA,0.97488761998,0.1959335,0.939,2.11,0.0620000000000001,NA,NA,0.35,NA,0.8310097169,0.99454921065,0.078,NA,NA,1.22612442997629,1.02470815237977,1.00447068743804
"5497",0.809849823,NA,0.97488761998,0.1850181,0.939,2.05,0.0579999999999999,NA,NA,0.3,NA,0.7755167324,0.99454921065,0.0790000000000001,NA,NA,1.23327399431399,1.02470815237977,1.00447068743804
"5498",0.846181554,NA,0.9659036978,0.1628431,0.939,2,0.054,NA,NA,0.27,NA,0.7200369551,0.99454921065,0.0790000000000001,NA,NA,1.18038452947714,1.0342291608516,1.00447068743804
"5499",0.861404745,NA,0.9659036978,0.1640342,0.939,1.97,0.05,NA,NA,0.26,NA,0.692447059,0.99454921065,0.08,NA,NA,1.15954835104716,1.0342291608516,1.00447068743804
"5500",0.876356098,NA,0.9659036978,0.1704671,0.939,1.94,0.045,NA,NA,0.25,NA,0.6647407888,0.99454921065,0.08,NA,NA,1.13978805445084,1.0342291608516,1.00447068743804
"5501",0.870814533,NA,0.9659036978,0.1626039,0.939,1.92,0.0409999999999999,NA,NA,0.24,NA,0.5530826127,0.99454921065,0.081,NA,NA,1.14703295500122,1.0342291608516,1.00447068743804
"5502",0.885359965,NA,0.9659036978,0.1611426,0.918,1.9,0.037,NA,NA,0.23,NA,0.5250016765,0.99454921065,0.0820000000000001,NA,NA,1.12820980130798,1.0342291608516,1.00447068743804
"5503",0.879549072,NA,0.9659036978,0.14992165,0.918,1.88,0.032,NA,NA,0.23,NA,0.4968384684,0.99454921065,0.0820000000000001,NA,NA,1.13565504955753,1.0342291608516,1.00447068743804
"5504",0.87354903,NA,0.9659036978,0.1387007,0.918,1.87,0.028,NA,NA,0.21,NA,0.4,0.99454921065,0.083,NA,NA,1.1434464686331,1.0342291608516,1.00447068743804
"5505",0.867327137,NA,0.93260783537,0.1234068,0.918,1.86,0.024,NA,NA,0.2,NA,0.3,NA,0.083,NA,NA,1.15163969590415,1.07111354694628,NA
"5506",NA,NA,0.932607835395,0.1362641,0.959,1.85,0.019,NA,NA,0.22,NA,0,NA,0.0840000000000001,NA,NA,NA,1.0711135469176,NA
"5507",NA,NA,0.93260783542,0.1428955,0.959,1.84,0.015,NA,NA,0.23,3.6,0,NA,0.0840000000000001,NA,NA,NA,1.07111354688892,NA
"5508",NA,NA,NA,NA,0.959,1.81,NA,NA,NA,0.23,NA,0,NA,NA,NA,NA,NA,NA,NA
"5509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
